latitude,longitude,booking_time,pickup_time,status,app,test
43.7168038,-79.4132911,2013-02-20 10:31,2013-02-20 19:00,cancelled,false,false
0,0,2013-02-20 10:47,2013-02-20 16:15,complete,false,false
43.7168038,-79.4132911,2013-02-20 11:34,2013-02-20 19:00,complete,false,false
45.323296,-75.669834,2013-02-20 13:14,2013-02-20 18:14,complete,true,false
43.654512,-79.368577,2013-02-20 15:49,2013-02-20 20:49,cancelled,true,false
43.7269751,-79.3403718,2013-02-20 17:19,2013-02-20 22:04,cancelled,false,false
43.652944,-79.4036645,2013-02-21 08:05,2013-02-21 13:05,complete,false,false
43.653437,-79.369098,2013-02-21 08:59,2013-02-21 13:59,cancelled,true,true
43.653388,-79.368991,2013-02-21 09:02,2013-02-21 14:02,cancelled,true,true
0,0,2013-02-21 11:07,2013-02-21 11:00,cancelled,false,false
0,0,2013-02-21 11:10,2013-02-21 11:00,complete,false,false
43.645665,-79.392991,2013-02-21 14:44,2013-02-21 19:44,cancelled,true,true
43.645788,-79.393161,2013-02-21 14:50,2013-02-21 19:49,cancelled,true,true
43.645797,-79.393012,2013-02-21 14:57,2013-02-21 19:57,cancelled,true,true
43.64584,-79.393072,2013-02-21 15:04,2013-02-21 20:03,cancelled,true,true
43.645774,-79.393126,2013-02-21 15:36,2013-02-21 20:36,cancelled,true,true
43.645565,-79.393362,2013-02-21 15:39,2013-02-21 20:39,cancelled,true,true
43.645803,-79.393155,2013-02-21 15:42,2013-02-21 20:41,complete,true,true
43.654636,-79.394813,2013-02-21 15:58,2013-02-21 20:57,cancelled,true,true
43.654608,-79.394754,2013-02-21 16:24,2013-02-21 21:23,complete,true,true
43.645827,-79.392994,2013-02-21 16:43,2013-02-21 21:43,complete,true,true
43.654639,-79.394774,2013-02-21 17:16,2013-02-21 22:16,complete,true,true
43.645863,-79.393086,2013-02-21 17:24,2013-02-21 22:24,complete,true,true
43.645822,-79.393092,2013-02-21 18:46,2013-02-21 23:45,complete,true,true
43.663787,-79.398811,2013-02-21 23:42,2013-02-22 04:42,complete,true,false
43.6413676,-79.5578161,2013-02-22 05:27,2013-02-22 10:40,complete,false,false
0,0,2013-02-22 11:24,2013-02-22 16:25,complete,false,false
43.7010258,-79.4464537,2013-02-22 12:07,2013-02-23 10:00,complete,false,false
43.6547301,-79.3946911,2013-02-22 17:00,2013-02-23 22:01,complete,false,false
0,0,2013-02-23 01:44,2013-02-23 05:00,complete,false,false
43.659251,-79.374002,2013-02-23 07:10,2013-02-23 12:10,complete,true,false
43.6815703,-79.278944,2013-02-23 16:10,2013-02-23 22:00,complete,false,false
45.510597,-73.566134,2013-02-23 16:14,2013-02-23 21:14,complete,true,false
45.51009,-73.566923,2013-02-23 16:15,2013-02-23 21:15,complete,true,false
43.6719857,-79.4034018,2013-02-23 17:26,2013-02-23 22:50,complete,false,false
43.661336,-79.383039,2013-02-23 20:44,2013-02-24 01:44,complete,true,false
43.654604,-79.394778,2013-02-23 22:54,2013-02-24 03:54,complete,true,true
43.654588,-79.368534,2013-02-23 23:42,2013-02-24 04:40,complete,true,false
0,0,2013-02-24 13:20,2013-02-24 05:00,complete,false,false
43.648916,-79.396312,2013-02-24 13:23,2013-02-24 18:23,complete,true,false
0,0,2013-02-24 16:41,2013-02-24 21:33,complete,false,false
43.6542521,-79.4398694,2013-02-24 16:46,2013-02-25 14:00,complete,false,false
0,0,2013-02-25 01:08,2013-02-25 05:00,complete,false,false
0,0,2013-02-25 08:20,2013-02-25 13:22,complete,false,false
43.648297,-79.3904147,2013-02-25 08:33,2013-02-25 13:33,complete,false,false
43.730374,-79.29134,2013-02-25 11:07,2013-02-25 16:07,complete,true,false
0,0,2013-02-25 12:46,2013-02-25 22:00,complete,false,false
0,0,2013-02-25 15:06,2013-02-25 20:07,complete,false,false
43.8179964,-79.3352186,2013-02-25 15:37,2013-02-25 21:15,complete,false,false
0,0,2013-02-25 16:47,2013-02-26 12:45,complete,false,false
38.820738,-77.217648,2013-02-25 18:17,2013-02-25 23:16,complete,true,false
38.821221,-77.217578,2013-02-25 18:17,2013-02-25 23:17,complete,true,false
38.820632,-77.217587,2013-02-25 18:17,2013-02-25 23:17,complete,true,false
43.634881,-79.400711,2013-02-25 18:20,2013-02-25 23:20,complete,true,false
43.644677,-79.411204,2013-02-25 18:29,2013-02-25 23:28,complete,true,false
43.646385,-79.409162,2013-02-25 18:33,2013-02-25 23:32,complete,true,false
43.781021,-79.398626,2013-02-25 18:35,2013-02-25 23:35,complete,true,false
38.821187,-77.217456,2013-02-25 18:39,2013-02-25 23:38,complete,true,false
43.640437,-79.559541,2013-02-25 18:52,2013-02-25 23:52,complete,true,false
43.640457,-79.559627,2013-02-25 18:54,2013-02-25 23:54,complete,true,false
43.655972,-79.40003,2013-02-25 19:11,2013-02-26 00:11,complete,true,false
43.659345,-79.415502,2013-02-25 22:10,2013-02-26 03:10,complete,true,false
43.671201,-79.2995,2013-02-26 07:23,2013-02-26 12:23,complete,true,false
43.8179964,-79.3352186,2013-02-26 13:01,2013-02-26 21:15,complete,false,false
0,0,2013-02-26 17:35,2013-02-26 22:36,complete,false,false
44.092571,-77.59623,2013-02-26 18:42,2013-02-26 23:42,complete,true,false
0,0,2013-02-26 18:49,2013-02-26 23:50,complete,false,false
43.665613,-79.398902,2013-02-26 20:45,2013-02-27 01:44,complete,true,false
43.665495,-79.398759,2013-02-26 20:49,2013-02-27 01:49,complete,true,false
43.66458,-79.398744,2013-02-26 21:33,2013-02-27 02:32,complete,true,false
43.649556,-79.3596791,2013-02-27 09:31,2013-02-27 18:30,complete,false,false
43.665722,-79.387532,2013-02-27 10:45,2013-02-27 15:44,complete,true,false
43.647963,-79.377549,2013-02-27 10:57,2013-02-27 15:56,complete,true,false
43.647954,-79.449549,2013-02-27 12:28,2013-02-27 17:28,complete,true,false
43.647954,-79.449549,2013-02-27 12:28,2013-02-27 17:30,complete,true,false
43.8179964,-79.3352186,2013-02-27 12:41,2013-02-27 21:15,complete,false,false
43.7661654,-79.2946263,2013-02-27 13:56,2013-02-27 20:00,complete,false,false
43.681727,-79.612049,2013-02-27 14:06,2013-03-04 19:30,complete,false,false
0,0,2013-02-27 14:10,2013-02-27 19:09,complete,false,false
43.8454737,-79.3812269,2013-02-27 14:38,2013-03-07 15:00,complete,false,false
43.6699149,-79.3797186,2013-02-27 15:54,2013-02-27 21:00,complete,false,false
0,0,2013-02-27 16:29,2013-02-27 23:50,complete,false,false
0,0,2013-02-27 18:53,2013-02-27 05:00,complete,false,false
43.8105065,-79.5155235,2013-02-27 19:07,2013-02-28 00:07,complete,false,false
43.6450802,-79.390658,2013-02-27 19:15,2013-02-28 11:45,complete,false,false
43.7117715,-79.3962196,2013-02-27 23:40,2013-02-28 11:15,complete,false,false
43.647473,-79.403767,2013-02-28 10:37,2013-02-28 15:37,complete,true,false
43.653737,-79.36761,2013-02-28 11:13,2013-02-28 16:13,complete,true,false
43.657766,-79.358046,2013-02-28 11:15,2013-02-28 16:14,complete,true,false
43.8179964,-79.3352186,2013-02-28 12:32,2013-02-28 21:15,complete,false,false
43.640374,-79.395568,2013-02-28 12:45,2013-02-28 17:45,complete,true,false
43.640374,-79.395568,2013-02-28 12:47,2013-02-28 17:47,complete,true,false
43.6469121,-79.374068,2013-02-28 13:08,2013-02-28 18:08,complete,false,false
43.8170003,-79.336625,2013-02-28 14:30,2013-02-28 21:05,complete,false,false
43.726007,-79.318677,2013-02-28 16:52,2013-02-28 21:52,complete,true,false
43.826423,-79.2732292,2013-02-28 18:03,2013-02-28 23:13,complete,false,false
45.401958,-75.665345,2013-03-01 00:30,2013-03-01 05:30,complete,true,false
45.402147,-75.665021,2013-03-01 00:31,2013-03-01 05:31,complete,true,false
45.403482,-75.664625,2013-03-01 00:31,2013-03-01 05:31,complete,true,false
0,0,2013-03-01 02:50,2013-03-01 07:51,complete,false,false
43.64072,-79.395219,2013-03-01 04:11,2013-03-01 09:10,complete,true,false
43.809683,-79.529691,2013-03-01 07:24,2013-03-01 12:23,complete,true,false
43.8179964,-79.3352186,2013-03-01 12:06,2013-03-01 17:15,complete,false,false
43.654685,-79.368614,2013-03-01 13:22,2013-03-01 18:22,complete,true,true
43.636967,-79.491904,2013-03-01 13:26,2013-03-01 18:26,complete,true,false
45.529166,-73.593486,2013-03-01 14:26,2013-03-01 19:26,complete,true,false
45.528961,-73.593388,2013-03-01 14:29,2013-03-01 19:29,complete,true,false
43.8989004,-79.0212111,2013-03-01 16:44,2013-03-02 06:00,complete,false,false
43.7274012,-79.4116352,2013-03-01 17:32,2013-03-02 10:30,complete,false,false
43.670819,-79.376467,2013-03-01 17:35,2013-03-01 22:35,complete,true,false
43.7573228,-79.406773,2013-03-01 18:57,2013-03-02 11:30,complete,false,false
43.654386,-79.375196,2013-03-01 23:02,2013-03-02 04:01,complete,true,false
43.65749,-79.376855,2013-03-01 23:27,2013-03-02 04:26,complete,true,true
43.649075,-79.388346,2013-03-01 23:33,2013-03-02 04:33,complete,true,false
43.631585,-79.421307,2013-03-02 11:45,2013-03-02 16:44,complete,true,false
43.7187888,-79.4045259,2013-03-02 12:38,2013-03-02 18:00,complete,false,false
44.722059,-63.868711,2013-03-02 13:34,2013-03-02 18:33,complete,true,false
43.653495,-79.500286,2013-03-02 18:18,2013-03-02 23:17,complete,true,false
43.759327,-79.384325,2013-03-02 19:39,2013-03-03 00:39,complete,true,false
43.654263,-79.485162,2013-03-02 19:41,2013-03-03 00:41,complete,true,false
43.660055,-79.385556,2013-03-02 20:27,2013-03-03 01:26,complete,true,false
43.740978,-79.405764,2013-03-02 21:58,2013-03-03 02:57,complete,true,false
43.648985,-79.528773,2013-03-02 21:58,2013-03-03 02:58,complete,true,false
43.636063,-79.4097,2013-03-02 22:37,2013-03-03 03:37,complete,true,false
43.687284,-79.447866,2013-03-03 00:16,2013-03-03 05:16,complete,true,false
43.756599,-79.245581,2013-03-03 00:47,2013-03-03 05:47,complete,true,false
43.755521,-79.245897,2013-03-03 01:15,2013-03-03 06:14,complete,true,false
43.7054063,-79.3089434,2013-03-03 07:05,2013-03-03 13:30,complete,false,false
43.793902,-79.441819,2013-03-03 09:16,2013-03-03 14:16,complete,true,false
43.792086,-79.446117,2013-03-03 09:17,2013-03-03 14:17,complete,true,false
43.835731,-79.231108,2013-03-03 20:24,2013-03-04 11:00,complete,false,false
29.817635,-95.558964,2013-03-03 21:48,2013-03-04 02:47,complete,true,false
0,0,2013-03-04 00:20,2013-03-04 05:21,complete,false,false
43.670821,-79.384555,2013-03-04 09:07,2013-03-04 14:06,complete,true,false
43.6581699,-79.3531439,2013-03-04 14:04,2013-03-05 10:00,complete,false,false
43.668164,-79.378234,2013-03-04 16:00,2013-03-04 20:59,complete,true,false
0,0,2013-03-04 18:35,2013-03-04 23:35,complete,false,false
43.7856785,-79.4588253,2013-03-04 21:40,2013-03-05 13:00,complete,false,false
43.650807,-79.41317,2013-03-04 21:51,2013-03-05 02:51,complete,true,false
0,0,2013-03-04 23:04,2013-03-05 04:05,complete,false,false
0,0,2013-03-05 01:35,2013-03-05 06:36,complete,false,false
43.705626,-79.409358,2013-03-05 09:26,2013-03-05 14:25,complete,true,false
43.705625,-79.409314,2013-03-05 09:28,2013-03-05 14:27,complete,true,false
43.672194,-79.404597,2013-03-05 23:35,2013-03-06 04:34,complete,true,false
43.6502141,-79.3729538,2013-03-06 11:17,2013-03-06 16:45,complete,false,false
43.73974,-79.401591,2013-03-06 16:10,2013-03-06 21:10,complete,true,false
43.639885,-79.375606,2013-03-06 21:47,2013-03-07 02:47,complete,true,false
43.737628,-79.345846,2013-03-07 06:43,2013-03-07 11:49,complete,true,false
48.893861,2.3544,2013-03-07 11:37,2013-03-07 16:37,cancelled,true,false
48.872168,2.309459,2013-03-07 13:38,2013-03-07 18:38,cancelled,true,false
43.6522389,-79.3712308,2013-03-07 13:57,2013-03-07 18:56,complete,false,false
43.665688,-79.398844,2013-03-07 18:17,2013-03-07 23:17,complete,true,false
43.665394,-79.398762,2013-03-07 19:59,2013-03-08 00:59,complete,true,false
43.681227,-79.3924409,2013-03-07 22:11,2013-03-08 15:00,complete,false,false
43.7122652,-79.3919232,2013-03-07 23:36,2013-03-08 12:35,complete,false,false
43.7636876,-79.5215009,2013-03-07 23:40,2013-03-08 15:15,complete,false,false
43.6884371,-79.3913572,2013-03-08 09:30,2013-03-08 18:00,complete,false,false
43.6737408,-79.4103624,2013-03-08 12:29,2013-03-08 17:45,complete,false,false
43.64578,-79.393068,2013-03-09 05:56,2013-03-09 10:56,complete,true,true
43.660318,-79.364304,2013-03-09 17:14,2013-03-09 22:14,cancelled,true,false
43.6737408,-79.4103624,2013-03-09 17:42,2013-03-09 22:43,complete,false,false
43.7053841,-79.4065686,2013-03-09 23:42,2013-03-10 05:00,complete,false,false
43.6608809,-79.4160965,2013-03-09 23:54,2013-03-10 04:54,complete,false,false
43.68723,-79.447981,2013-03-10 00:00,2013-03-10 05:00,complete,true,false
43.7328791,-79.2238562,2013-03-10 10:22,2013-03-10 15:00,complete,false,false
43.6974922,-79.5208511,2013-03-10 13:35,2013-03-10 18:30,complete,false,false
43.611542,-79.623808,2013-03-10 14:56,2013-03-10 18:56,cancelled,true,false
43.7825746,-79.1474818,2013-03-11 07:29,2013-03-11 11:30,complete,false,false
43.784198,-79.145991,2013-03-11 08:08,2013-03-11 12:08,cancelled,true,false
43.6458392,-79.3930797,2013-03-11 14:55,2013-03-17 18:56,complete,false,true
43.6458392,-79.3930797,2013-03-11 14:58,2013-03-11 20:15,complete,false,false
48.88275,2.315207,2013-03-11 14:58,2013-03-11 18:58,complete,true,false
43.666459,-79.398903,2013-03-12 14:31,2013-03-12 18:31,cancelled,true,false
43.6244929,-79.488918,2013-03-12 16:07,2013-03-12 21:00,complete,false,false
43.6469121,-79.374068,2013-03-13 17:07,2013-03-13 21:07,complete,false,false
43.6640909,-79.3414177,2013-03-13 20:08,2013-03-14 15:20,complete,false,false
43.6505952,-79.421222,2013-03-13 22:42,2013-03-14 09:20,complete,false,false
43.65297,-79.483908,2013-03-14 06:57,2013-03-14 10:57,cancelled,true,false
43.647665,-79.380763,2013-03-14 15:01,2013-03-14 19:01,cancelled,true,false
43.6411922,-79.377079,2013-03-14 18:25,2013-03-14 22:45,complete,false,false
43.6458392,-79.3930797,2013-03-15 13:23,2013-05-15 17:23,cancelled,false,false
55.632795,37.527989,2013-03-15 14:30,2013-03-15 18:29,cancelled,true,false
43.657149,-79.363097,2013-03-15 14:38,2013-03-15 18:38,cancelled,true,false
43.657271,-79.363068,2013-03-15 14:39,2013-03-15 18:39,cancelled,true,false
43.648322,-79.393341,2013-03-15 14:57,2013-03-15 18:57,cancelled,true,false
43.6625026,-79.3298623,2013-03-15 21:39,2013-03-16 02:30,complete,false,false
43.729824,-79.467474,2013-03-16 09:50,2013-03-16 13:50,complete,true,false
43.729817,-79.467561,2013-03-16 10:09,2013-03-16 14:09,complete,true,false
43.648985,-79.388151,2013-03-16 12:45,2013-03-16 16:45,complete,true,false
43.7439468,-79.3665118,2013-03-16 16:06,2013-03-17 11:00,cancelled,false,false
43.673193,-79.435663,2013-03-16 20:32,2013-03-17 00:32,complete,true,false
43.652173,-79.383207,2013-03-16 22:56,2013-03-17 02:56,cancelled,true,false
43.651601,-79.382044,2013-03-16 22:58,2013-03-17 02:58,complete,true,false
43.6577039,-79.4644097,2013-03-16 23:47,2013-03-17 03:47,complete,false,false
43.6793553,-79.3018411,2013-03-17 01:18,2013-03-17 05:17,complete,false,false
43.812105,-79.471678,2013-03-17 01:59,2013-03-17 05:59,complete,true,false
43.65871,-79.350259,2013-03-17 21:34,2013-03-18 01:33,complete,true,true
43.6854826,-79.3911839,2013-03-18 14:30,2013-03-19 09:30,complete,false,false
43.6846683,-79.3924782,2013-03-18 17:21,2013-03-18 21:00,complete,false,false
43.667713,-79.381065,2013-03-18 21:01,2013-03-19 01:01,complete,true,false
43.646416,-79.570727,2013-03-19 10:02,2013-03-19 14:02,complete,true,false
43.637661,-79.397551,2013-03-19 10:59,2013-03-19 20:00,complete,false,false
43.646127,-79.391643,2013-03-19 14:43,2013-03-19 18:42,complete,true,false
45.485039,-73.843012,2013-03-19 18:56,2013-03-19 22:56,complete,true,false
43.658553,-79.38357,2013-03-19 18:58,2013-03-19 22:58,complete,true,false
43.658553,-79.38357,2013-03-19 19:00,2013-03-19 23:00,complete,true,false
43.658553,-79.38357,2013-03-20 00:28,2013-03-20 04:28,complete,true,false
43.649065,-79.378058,2013-03-20 00:32,2013-03-20 04:32,complete,true,false
43.7787032,-79.485558,2013-03-20 09:01,2013-03-20 14:00,complete,false,false
43.668863,-79.313264,2013-03-20 11:03,2013-03-20 15:03,complete,true,false
43.6469121,-79.374068,2013-03-20 16:53,2013-03-20 20:54,complete,false,false
43.6616132,-79.380456,2013-03-20 18:28,2013-03-20 22:29,complete,false,false
43.8105065,-79.5155235,2013-03-20 20:13,2013-03-29 00:15,complete,false,false
43.6386277,-79.537856,2013-03-21 01:05,2013-03-21 12:05,complete,false,false
43.6467094,-79.3858998,2013-03-21 12:48,2013-03-21 17:50,complete,false,false
43.657512,-79.35696,2013-03-21 14:36,2013-03-21 18:36,cancelled,true,false
43.657512,-79.35696,2013-03-21 14:42,2013-03-21 18:42,complete,true,false
43.645828,-79.37426,2013-03-21 23:24,2013-03-22 03:24,complete,true,false
43.699125,-79.3907273,2013-03-22 03:34,2013-03-22 07:35,complete,false,false
43.645665,-79.392991,2013-03-23 06:03,2013-03-23 10:03,complete,true,true
45.4709105,-73.6367168,2013-03-23 18:30,2013-03-24 07:45,complete,false,false
43.6807689,-79.5413914,2013-03-23 19:33,2013-03-24 18:15,complete,false,false
43.7014951,-79.4461651,2013-03-23 23:29,2013-03-24 03:30,complete,false,false
43.7700083,-79.4293735,2013-03-24 00:14,2013-03-24 04:30,complete,false,false
43.681727,-79.612049,2013-03-24 03:46,2013-03-26 16:00,complete,false,false
43.7104267,-79.3945362,2013-03-24 14:22,2013-03-24 18:23,complete,false,false
43.729788,-79.467429,2013-03-24 17:53,2013-03-24 21:53,complete,true,false
43.729817,-79.467561,2013-03-24 17:53,2013-03-24 21:53,complete,true,false
43.729817,-79.467561,2013-03-24 17:56,2013-03-24 21:56,complete,true,false
43.699076,-79.320539,2013-03-25 08:19,2013-03-25 12:19,complete,true,false
43.699317,-79.321133,2013-03-25 08:20,2013-03-25 12:20,complete,true,false
43.746249,-79.4078263,2013-03-25 16:17,2013-03-25 21:00,complete,false,false
43.6725497,-79.3853728,2013-03-25 22:10,2013-03-26 09:30,complete,false,false
43.647069,-79.392759,2013-03-26 08:37,2013-03-26 12:36,complete,true,false
43.64744,-79.392326,2013-03-26 08:41,2013-03-26 12:41,cancelled,true,false
43.647045,-79.392904,2013-03-26 08:42,2013-03-26 12:42,complete,true,false
43.6677245,-79.3496014,2013-03-26 10:01,2013-03-26 14:00,complete,false,false
43.746249,-79.4078263,2013-03-26 11:48,2013-03-26 16:15,complete,false,false
43.672224,-79.404528,2013-03-26 18:32,2013-03-26 22:31,complete,true,false
43.68,-79.395004,2013-03-27 08:51,2013-03-27 12:50,complete,true,false
43.676533,-79.318844,2013-03-27 17:55,2013-03-27 21:55,complete,true,false
43.6562,-79.385174,2013-03-27 20:02,2013-03-28 00:01,complete,true,false
43.639756,-79.383524,2013-03-27 20:27,2013-03-28 00:27,complete,true,false
43.828918,-79.40516,2013-03-28 00:27,2013-03-28 04:26,complete,true,false
43.831569,-79.404403,2013-03-28 00:28,2013-03-28 04:28,complete,true,false
43.7982304,-79.2732855,2013-03-28 16:09,2013-03-28 21:00,complete,false,false
43.665536,-79.398713,2013-03-28 17:35,2013-03-28 21:34,complete,true,false
43.665151,-79.398903,2013-03-28 17:43,2013-03-28 21:42,cancelled,true,false
43.6209014,-79.4855241,2013-03-28 18:39,2013-03-29 15:15,complete,false,false
43.828482,-79.406808,2013-03-28 21:56,2013-03-29 01:56,cancelled,true,false
43.692068,-79.700248,2013-03-29 08:55,2013-03-29 12:54,complete,true,false
43.692128,-79.699788,2013-03-29 09:25,2013-03-29 13:24,cancelled,true,false
43.692033,-79.699886,2013-03-29 09:25,2013-03-29 13:25,cancelled,true,false
43.645358,-79.380705,2013-03-29 09:28,2013-03-29 13:27,complete,true,false
45.4989648,-73.5825041,2013-03-29 19:35,2013-03-30 08:15,complete,false,false
43.6481515,-79.4037238,2013-03-29 21:08,2013-04-01 12:40,complete,false,false
43.669022,-79.3480149,2013-03-29 23:51,2013-03-30 03:52,complete,false,false
43.676607,-79.588055,2013-03-30 08:27,2013-03-30 12:27,complete,true,false
43.7505771,-79.4624523,2013-03-30 13:56,2013-04-01 23:00,complete,false,false
43.636741,-79.491751,2013-03-30 14:27,2013-03-30 18:27,complete,true,false
43.672173,-79.404627,2013-03-30 17:46,2013-03-30 21:46,complete,true,false
43.665592,-79.407948,2013-03-31 00:10,2013-03-31 04:10,complete,true,false
43.6350398,-79.4347444,2013-03-31 10:30,2013-03-31 15:00,complete,false,false
43.67065,-79.376312,2013-03-31 12:01,2013-03-31 16:01,complete,true,false
43.646802,-79.4518149,2013-03-31 14:12,2013-04-01 07:00,complete,false,false
43.656586,-79.3993614,2013-03-31 15:56,2013-03-31 20:00,complete,false,false
43.714359,-79.815328,2013-03-31 20:33,2013-04-01 00:33,complete,true,false
43.717289,-79.818312,2013-03-31 20:33,2013-04-01 00:33,complete,true,false
43.717289,-79.818312,2013-03-31 20:33,2013-04-01 00:33,complete,true,false
